Date,Adj_Close_Combined
1977-08-01,98.27069364636151
1977-09-01,96.74259692674545
1977-10-01,95.77847205511539
1977-11-01,94.78220968776432
1977-12-01,94.31975936472261
1978-01-01,90.73074272720334
1978-02-01,89.45397770489255
1978-03-01,89.29312541861717
1978-04-01,93.2038466286872
1978-05-01,97.92888253802633
1978-06-01,98.1802142353316
1978-07-01,97.7077106443977
1978-08-01,104.45345340007121
1978-09-01,104.45345340007121
1978-10-01,99.90970592813261
1978-11-01,95.21450020712939
1978-12-01,96.62195771203892
1979-01-01,100.24113415323482
1979-02-01,98.75325050518762
1979-03-01,100.63321160103105
1979-04-01,102.64386517947324
1979-05-01,100.26124068901926
1979-06-01,102.24173446378481
1979-07-01,103.2470612530059
1979-08-01,107.97209716234502
1979-09-01,109.17848930941032
1979-10-01,106.75581655505786
1979-11-01,104.25238804222698
1979-12-01,108.37422787803345
1980-01-01,111.49074092461883
1980-02-01,115.91417879719162
1980-03-01,105.25771483144808
1980-04-01,103.54865928977222
1980-05-01,108.27369519911134
1980-06-01,115.21045004473686
1980-07-01,120.43814934868652
1980-08-01,124.15785846880456
1980-09-01,127.17383883646782
1980-10-01,131.72253053851733
1980-11-01,136.42284529730185
1980-12-01,134.21112636101546
1981-01-01,133.7084629664049
1981-02-01,129.0839597359879
1981-03-01,133.90952832424912
1981-04-01,135.11592047131444
1981-05-01,132.40153814041747
1981-06-01,133.00473421395014
1981-07-01,129.78768848844265
1981-08-01,130.2903518830532
1981-09-01,118.93015916485489
1981-10-01,121.20450501587965
1981-11-01,123.5546623952719
1981-12-01,124.45945650557088
1982-01-01,117.9248323756338
1982-02-01,115.10991736581475
1982-03-01,111.39020824569671
1982-04-01,116.91950558641271
1982-05-01,117.02003826533483
1982-06-01,110.28434877755352
1982-07-01,109.9827507407872
1982-08-01,110.28434877755352
1982-09-01,123.05199900066137
1982-10-01,130.8144402748111
1982-11-01,138.83562959143245
1982-12-01,140.1425544174199
1983-01-01,145.06865568460324
1983-02-01,147.58197265765597
1983-03-01,152.7091392826835
1983-04-01,158.54003466016582
1983-05-01,164.9741261111808
1983-06-01,167.2863777263893
1983-07-01,167.88957379992195
1983-08-01,163.26507056950496
1983-09-01,168.09063915776616
1983-10-01,167.1017931355815
1983-11-01,166.079985579324
1983-12-01,165.27572414794713
1984-01-01,167.2863777263893
1984-02-01,158.1379039444774
1984-03-01,158.2384366233995
1984-04-01,158.4395019812437
1984-05-01,157.43417519202262
1984-06-01,153.9155314297488
1984-07-01,151.90487785130662
1984-08-01,165.27572414794713
1984-09-01,166.98477968962297
1984-10-01,167.08366429184144
1984-11-01,167.1858450474672
1984-12-01,165.37625682686922
1985-01-01,179.6300048828125
1985-02-01,181.17999267578125
1985-03-01,180.66000366210935
1985-04-01,179.8300018310547
1985-05-01,189.5500030517578
1985-06-01,191.8500061035156
1985-07-01,190.9199981689453
1985-08-01,188.6300048828125
1985-09-01,182.0800018310547
1985-10-01,189.82000732421875
1985-11-01,202.1699981689453
1985-12-01,211.27999877929688
1986-01-01,211.77999877929688
1986-02-01,226.9199981689453
1986-03-01,238.8999938964844
1986-04-01,235.52000427246097
1986-05-01,247.3500061035156
1986-06-01,250.83999633789065
1986-07-01,236.1199951171875
1986-08-01,252.92999267578125
1986-09-01,231.32000732421875
1986-10-01,243.97999572753903
1986-11-01,249.22000122070312
1986-12-01,242.1699981689453
1987-01-01,274.0799865722656
1987-02-01,284.20001220703125
1987-03-01,291.70001220703125
1987-04-01,288.3599853515625
1987-05-01,290.1000061035156
1987-06-01,304.0
1987-07-01,318.6600036621094
1987-08-01,329.79998779296875
1987-09-01,321.8299865722656
1987-10-01,251.7899932861328
1987-11-01,230.3000030517578
1987-12-01,247.0800018310547
1988-01-01,257.07000732421875
1988-02-01,267.82000732421875
1988-03-01,258.8900146484375
1988-04-01,261.3299865722656
1988-05-01,262.1600036621094
1988-06-01,273.5
1988-07-01,272.0199890136719
1988-08-01,261.5199890136719
1988-09-01,271.9100036621094
1988-10-01,278.9700012207031
1988-11-01,273.70001220703125
1988-12-01,277.7200012207031
1989-01-01,297.4700012207031
1989-02-01,288.8599853515625
1989-03-01,294.8699951171875
1989-04-01,309.6400146484375
1989-05-01,320.5199890136719
1989-06-01,317.9800109863281
1989-07-01,346.0799865722656
1989-08-01,351.45001220703125
1989-09-01,349.1499938964844
1989-10-01,340.3599853515625
1989-11-01,345.989990234375
1989-12-01,353.3999938964844
1990-01-01,329.0799865722656
1990-02-01,331.8900146484375
1990-03-01,339.94000244140625
1990-04-01,330.79998779296875
1990-05-01,361.2300109863281
1990-06-01,358.0199890136719
1990-07-01,356.1499938964844
1990-08-01,322.55999755859375
1990-09-01,306.04998779296875
1990-10-01,304.0
1990-11-01,322.2200012207031
1990-12-01,330.2200012207031
1991-01-01,343.92999267578125
1991-02-01,367.0700073242187
1991-03-01,375.2200012207031
1991-04-01,375.3399963378906
1991-05-01,389.8299865722656
1991-06-01,371.1600036621094
1991-07-01,387.80999755859375
1991-08-01,395.4299926757813
1991-09-01,387.8599853515625
1991-10-01,392.4500122070313
1991-11-01,375.2200012207031
1991-12-01,417.0899963378906
1992-01-01,408.7799987792969
1992-02-01,412.7000122070313
1992-03-01,403.69000244140625
1992-04-01,414.9500122070313
1992-05-01,415.3500061035156
1992-06-01,408.1400146484375
1992-07-01,424.2099914550781
1992-08-01,414.0299987792969
1992-09-01,417.7999877929687
1992-10-01,418.6799926757813
1992-11-01,431.3500061035156
1992-12-01,435.7099914550781
1993-01-01,438.7799987792969
1993-02-01,443.3800048828125
1993-03-01,451.6700134277344
1993-04-01,440.19000244140625
1993-05-01,450.19000244140625
1993-06-01,450.5299987792969
1993-07-01,448.1300048828125
1993-08-01,463.55999755859375
1993-09-01,458.9299926757813
1993-10-01,467.8299865722656
1993-11-01,461.7900085449219
1993-12-01,466.4500122070313
1994-01-01,481.6099853515625
1994-02-01,467.1400146484375
1994-03-01,445.7699890136719
1994-04-01,450.9100036621094
1994-05-01,456.5
1994-06-01,444.2699890136719
1994-07-01,458.260009765625
1994-08-01,475.489990234375
1994-09-01,462.7099914550781
1994-10-01,472.3500061035156
1994-11-01,453.69000244140625
1994-12-01,459.2699890136719
1995-01-01,470.4200134277344
1995-02-01,487.3900146484375
1995-03-01,500.7099914550781
1995-04-01,514.7100219726562
1995-05-01,533.4000244140625
1995-06-01,544.75
1995-07-01,562.0599975585938
1995-08-01,561.8800048828125
1995-09-01,584.4099731445312
1995-10-01,581.5
1995-11-01,605.3699951171875
1995-12-01,615.9299926757812
1996-01-01,636.02001953125
1996-02-01,640.4299926757812
1996-03-01,645.5
1996-04-01,654.1699829101562
1996-05-01,669.1199951171875
1996-06-01,670.6300048828125
1996-07-01,639.9500122070312
1996-08-01,651.989990234375
1996-09-01,687.3300170898438
1996-10-01,705.27001953125
1996-11-01,757.02001953125
1996-12-01,740.739990234375
1997-01-01,786.1599731445312
1997-02-01,790.8200073242188
1997-03-01,757.1199951171875
1997-04-01,801.3400268554688
1997-05-01,848.280029296875
1997-06-01,885.1400146484375
1997-07-01,954.3099975585938
1997-08-01,899.469970703125
1997-09-01,947.280029296875
1997-10-01,914.6199951171876
1997-11-01,955.4000244140624
1997-12-01,970.4299926757812
1998-01-01,980.280029296875
1998-02-01,1049.3399658203125
1998-03-01,1101.75
1998-04-01,1111.75
1998-05-01,1090.8199462890625
1998-06-01,1133.8399658203125
1998-07-01,1120.6700439453125
1998-08-01,957.280029296875
1998-09-01,1017.010009765625
1998-10-01,1098.6700439453125
1998-11-01,1163.6300048828125
1998-12-01,1229.22998046875
1999-01-01,1279.6400146484375
1999-02-01,1238.3299560546875
1999-03-01,1286.3699951171875
1999-04-01,1335.1800537109375
1999-05-01,1301.8399658203125
1999-06-01,1372.7099609375
1999-07-01,1328.719970703125
1999-08-01,1320.4100341796875
1999-09-01,1282.7099609375
1999-10-01,1362.9300537109375
1999-11-01,1388.9100341796875
1999-12-01,1469.25
2000-01-01,1394.4599609375
2000-02-01,1366.4200439453125
2000-03-01,1498.5799560546875
2000-04-01,1452.4300537109375
2000-05-01,1420.5999755859375
2000-06-01,1454.5999755859375
2000-07-01,1430.8299560546875
2000-08-01,1517.6800537109375
2000-09-01,1436.510009765625
2000-10-01,1429.4000244140625
2000-11-01,1314.949951171875
2000-12-01,1320.280029296875
2001-01-01,1366.010009765625
2001-02-01,1239.93994140625
2001-03-01,1160.3299560546875
2001-04-01,1249.4599609375
2001-05-01,1255.8199462890625
2001-06-01,1224.3800048828125
2001-07-01,1211.22998046875
2001-08-01,1133.5799560546875
2001-09-01,1040.93994140625
2001-10-01,1059.780029296875
2001-11-01,1139.449951171875
2001-12-01,1148.0799560546875
2002-01-01,1130.199951171875
2002-02-01,1106.72998046875
2002-03-01,1147.3900146484375
2002-04-01,1076.9200439453125
2002-05-01,1067.1400146484375
2002-06-01,989.8200073242188
2002-07-01,911.6199951171876
2002-08-01,916.0700073242188
2002-09-01,815.280029296875
2002-10-01,885.760009765625
2002-11-01,936.3099975585938
2002-12-01,879.8200073242188
2003-01-01,855.7000122070312
2003-02-01,841.1500244140625
2003-03-01,848.1799926757812
2003-04-01,916.9199829101562
2003-05-01,963.5900268554688
2003-06-01,974.5
2003-07-01,990.3099975585938
2003-08-01,1008.010009765625
2003-09-01,995.969970703125
2003-10-01,1050.7099609375
2003-11-01,1058.199951171875
2003-12-01,1111.9200439453125
2004-01-01,1131.1300048828125
2004-02-01,1144.93994140625
2004-03-01,1126.2099609375
2004-04-01,1107.300048828125
2004-05-01,1120.6800537109375
2004-06-01,1140.8399658203125
2004-07-01,1101.719970703125
2004-08-01,1104.239990234375
2004-09-01,1114.5799560546875
2004-10-01,1130.199951171875
2004-11-01,1173.8199462890625
2004-12-01,1211.9200439453125
2005-01-01,1181.27001953125
2005-02-01,1203.5999755859375
2005-03-01,1180.5899658203125
2005-04-01,1156.8499755859375
2005-05-01,1191.5
2005-06-01,1191.3299560546875
2005-07-01,1234.1800537109375
2005-08-01,1220.3299560546875
2005-09-01,1228.81005859375
2005-10-01,1207.010009765625
2005-11-01,1249.47998046875
2005-12-01,1248.2900390625
2006-01-01,1280.0799560546875
2006-02-01,1280.6600341796875
2006-03-01,1294.8699951171875
2006-04-01,1310.6099853515625
2006-05-01,1270.0899658203125
2006-06-01,1270.199951171875
2006-07-01,1276.6600341796875
2006-08-01,1303.8199462890625
2006-09-01,1335.8499755859375
2006-10-01,1377.93994140625
2006-11-01,1400.6300048828125
2006-12-01,1418.300048828125
2007-01-01,1438.239990234375
2007-02-01,1406.8199462890625
2007-03-01,1420.8599853515625
2007-04-01,1482.3699951171875
2007-05-01,1530.6199951171875
2007-06-01,1503.3499755859375
2007-07-01,1455.27001953125
2007-08-01,1473.989990234375
2007-09-01,1526.75
2007-10-01,1549.3800048828125
2007-11-01,1481.1400146484375
2007-12-01,1468.3599853515625
2008-01-01,1378.550048828125
2008-02-01,1330.6300048828125
2008-03-01,1322.699951171875
2008-04-01,1385.5899658203125
2008-05-01,1400.3800048828125
2008-06-01,1280.0
2008-07-01,1267.3800048828125
2008-08-01,1282.8299560546875
2008-09-01,1166.3599853515625
2008-10-01,968.75
2008-11-01,896.239990234375
2008-12-01,903.25
2009-01-01,825.8800048828125
2009-02-01,735.0900268554688
2009-03-01,797.8699951171875
2009-04-01,872.8099975585938
2009-05-01,919.1400146484376
2009-06-01,919.3200073242188
2009-07-01,987.47998046875
2009-08-01,1020.6199951171876
2009-09-01,1057.0799560546875
2009-10-01,1036.18994140625
2009-11-01,1095.6300048828125
2009-12-01,1115.0999755859375
2010-01-01,1073.8699951171875
2010-02-01,1104.489990234375
2010-03-01,1169.4300537109375
2010-04-01,1186.68994140625
2010-05-01,1089.4100341796875
2010-06-01,1030.7099609375
2010-07-01,1101.5999755859375
2010-08-01,1049.3299560546875
2010-09-01,1141.199951171875
2010-10-01,1183.260009765625
2010-11-01,1180.550048828125
2010-12-01,1257.6400146484375
2011-01-01,1286.1199951171875
2011-02-01,1327.219970703125
2011-03-01,1325.8299560546875
2011-04-01,1363.6099853515625
2011-05-01,1345.199951171875
2011-06-01,1320.6400146484375
2011-07-01,1292.280029296875
2011-08-01,1218.8900146484375
2011-09-01,1131.4200439453125
2011-10-01,1253.300048828125
2011-11-01,1246.9599609375
2011-12-01,1257.5999755859375
2012-01-01,1312.4100341796875
2012-02-01,1365.6800537109375
2012-03-01,1408.469970703125
2012-04-01,1397.9100341796875
2012-05-01,1310.3299560546875
2012-06-01,1362.1600341796875
2012-07-01,1379.3199462890625
2012-08-01,1406.5799560546875
2012-09-01,1440.6700439453125
2012-10-01,1412.1600341796875
2012-11-01,1416.1800537109375
2012-12-01,1426.18994140625
2013-01-01,1498.1099853515625
2013-02-01,1514.6800537109375
2013-03-01,1569.18994140625
2013-04-01,1597.5699462890625
2013-05-01,1630.739990234375
2013-06-01,1606.280029296875
2013-07-01,1685.72998046875
2013-08-01,1632.969970703125
2013-09-01,1681.550048828125
2013-10-01,1756.5400390625
2013-11-01,1805.81005859375
2013-12-01,1848.3599853515625
2014-01-01,1782.5899658203125
2014-02-01,1859.449951171875
2014-03-01,1872.3399658203125
2014-04-01,1883.949951171875
2014-05-01,1923.5699462890625
2014-06-01,1960.22998046875
2014-07-01,1930.6700439453125
2014-08-01,2003.3699951171875
2014-09-01,1972.2900390625
2014-10-01,2018.050048828125
2014-11-01,2067.56005859375
2014-12-01,2058.89990234375
2015-01-01,1994.989990234375
2015-02-01,2104.5
2015-03-01,2067.889892578125
2015-04-01,2085.510009765625
2015-05-01,2107.389892578125
2015-06-01,2063.110107421875
2015-07-01,2103.840087890625
2015-08-01,1972.1800537109375
2015-09-01,1920.030029296875
2015-10-01,2079.360107421875
2015-11-01,2080.409912109375
2015-12-01,2043.93994140625
2016-01-01,1940.239990234375
2016-02-01,1932.22998046875
2016-03-01,2059.739990234375
2016-04-01,2065.300048828125
2016-05-01,2096.949951171875
2016-06-01,2098.860107421875
2016-07-01,2173.60009765625
2016-08-01,2170.949951171875
2016-09-01,2168.27001953125
2016-10-01,2126.14990234375
2016-11-01,2198.81005859375
2016-12-01,2238.830078125
2017-01-01,2278.8701171875
2017-02-01,2363.639892578125
2017-03-01,2362.719970703125
2017-04-01,2384.199951171875
2017-05-01,2411.800048828125
2017-06-01,2423.409912109375
2017-07-01,2470.300048828125
2017-08-01,2471.64990234375
2017-09-01,2519.360107421875
2017-10-01,2575.260009765625
2017-11-01,2647.580078125
2017-12-01,2673.610107421875
2018-01-01,2823.81005859375
2018-02-01,2713.830078125
2018-03-01,2640.8701171875
2018-04-01,2648.050048828125
2018-05-01,2705.27001953125
2018-06-01,2718.3701171875
2018-07-01,2816.2900390625
2018-08-01,2901.52001953125
2018-09-01,2913.97998046875
2018-10-01,2711.739990234375
2018-11-01,2760.169921875
2018-12-01,2506.85009765625
2019-01-01,2704.10009765625
2019-02-01,2784.489990234375
2019-03-01,2834.39990234375
2019-04-01,2945.830078125
2019-05-01,2752.06005859375
2019-06-01,2941.760009765625
2019-07-01,2980.3798828125
2019-08-01,2926.4599609375
2019-09-01,2976.739990234375
2019-10-01,3037.56005859375
2019-11-01,3140.97998046875
2019-12-01,3230.780029296875
2020-01-01,3225.52001953125
2020-02-01,2954.219970703125
2020-03-01,2584.590087890625
2020-04-01,2912.429931640625
2020-05-01,3044.31005859375
2020-06-01,3100.2900390625
2020-07-01,3271.1201171875
2020-08-01,3500.31005859375
2020-09-01,3363.0
2020-10-01,3269.9599609375
2020-11-01,3621.6298828125
2020-12-01,3756.070068359375
2021-01-01,3714.239990234375
2021-02-01,3811.14990234375
2021-03-01,3972.889892578125
2021-04-01,4181.169921875
2021-05-01,4204.10986328125
2021-06-01,4297.5
2021-07-01,4395.259765625
2021-08-01,4522.68017578125
2021-09-01,4307.5400390625
2021-10-01,4605.3798828125
2021-11-01,4567.0
2021-12-01,4766.18017578125
2022-01-01,4515.5498046875
2022-02-01,4373.93994140625
2022-03-01,4530.41015625
2022-04-01,4131.93017578125
2022-05-01,4132.14990234375
2022-06-01,3785.3798828125
2022-07-01,4130.2900390625
2022-08-01,3955.0
2022-09-01,3585.6201171875
2022-10-01,3871.97998046875
2022-11-01,4080.110107421875
2022-12-01,3839.5
2023-01-01,4076.60009765625
2023-02-01,3970.14990234375
2023-03-01,4109.31005859375
2023-04-01,4169.47998046875
2023-05-01,4179.830078125
2023-06-01,4450.3798828125
2023-07-01,4588.9599609375
2023-08-01,4507.66015625
2023-09-01,4288.0498046875
2023-10-01,4193.7998046875
2023-11-01,4567.7998046875
2023-12-01,4769.830078125
2024-01-01,4845.64990234375
2024-02-01,5096.27001953125
2024-03-01,5254.35009765625
2024-04-01,5035.68994140625
2024-05-01,5277.509765625
2024-06-01,5460.47998046875
2024-07-01,5522.2998046875
2024-08-01,5648.39990234375
2024-09-01,5762.47998046875
2024-10-01,5705.4501953125
2024-11-01,6032.3798828125
2024-12-01,5881.6298828125
2025-01-01,6040.52978515625
2025-02-01,5954.5
2025-03-01,5611.85009765625
2025-04-01,5569.06005859375
2025-05-01,5659.91015625
