,sp500,copper,oil,policy_rate,dgs10,yield_curve,market_vol,stock_bond_corr,sim_flag,anti_flag
2006-05-31,0.0786727376440675,3.0,1.9991672382314751,1.4586841977718146,1.6082372377331997,-0.5530170365853874,0.3085446448769023,-1.6085737322901337,0,0
2006-06-30,0.0824055766860611,3.0,1.213375049597568,1.3904800245249684,1.6979833265597837,-0.4287212963170543,0.9156978343938124,-1.5322744239499713,0,0
2006-07-31,-0.1162377421970708,3.0,1.3122083352544458,1.30417954423774,1.0712076745688075,-0.7328091551208409,0.5008658828471406,-1.405039501283535,0,0
2006-08-31,0.1097598882472738,3.0,0.4079868085434249,1.136536363448812,1.0826781210959922,-0.5529666131620752,-0.2042587266925164,-1.5663954316422155,0,0
2006-09-30,0.2391676296937331,3.0,-0.7357194820745003,1.029934381743698,0.5676545555084666,-0.7638753043275348,-0.1313390428224219,-1.2791896737634918,0,0
2006-10-31,0.5880236933524674,2.955977253859945,-0.9325236071903904,0.8904985448324528,0.2494177773787339,-0.8126796275637683,-0.9146861293420538,-1.474438913275558,0,0
2006-11-30,0.4793059914049078,2.2313449745980933,-0.3932103181384395,0.7744170493765293,0.1663155580772932,-0.7395319811144219,0.0996254512772362,-1.2578952267414631,0,0
2006-12-31,0.5803747701942771,1.5692316409974774,-0.2102992309692484,0.6955171111019601,0.6090476030224777,-0.3843747751696151,-0.0655530929017505,-0.630869262022201,0,0
2007-01-31,0.5148266987512725,0.4583489157140845,-1.757000022116659,0.5358225387712152,0.594483901047935,-0.2224049650388844,-0.3705145598336207,-0.7304201838370488,0,0
2007-02-28,0.340355149169918,0.2232388680872916,-0.7587109280877056,0.4346078705265626,0.2354839986034074,-0.3327189811174136,0.5698818403379061,-0.2377033743439768,0,0
2007-03-31,0.3386968944202411,0.8325709395141033,-0.7524425237739467,0.3135842737319752,-0.033032937740143,-0.3646896328573977,0.739752168691215,-0.3284288401825845,0,0
2007-04-30,0.5886425452199078,0.8465228844269851,-1.138068773218521,0.2008287570919396,-0.3181175010447234,-0.414807061571545,-0.07277949700714,0.3386848999422747,0,0
2007-05-31,1.0688721721197365,-0.8010060874981754,-1.3254331509109267,0.0183210687986918,-0.0399748315306212,-0.0445329095141001,-0.4013679875300218,-0.1135023670338059,0,0
2007-06-30,0.9175079973202068,-0.1933999859303007,-0.8647353938897663,-0.1150173955378641,0.0852074820194932,0.1783062116647632,-0.2006692622834045,-0.2432716010233233,0,0
2007-07-31,0.6293224329086112,-0.2071541853941838,-0.4955744951077411,-0.0797210112752,-0.0344795415289757,0.0665451991209444,0.4682232010128148,-0.0654016833994109,1,0
2007-08-31,0.5880919386497515,-0.6213289420064907,-0.5464418000610474,-0.516681689175994,-0.0262888191493691,0.5518656423870199,2.074905545954118,-0.0408899740124381,0,0
2007-09-30,0.7076687657265004,-0.4043128858409726,1.3406310835798367,-0.6233769133825383,0.1581163699164623,0.7805419051916613,0.8915081368876024,0.279252859187638,0,0
2007-10-31,0.602473747101602,0.0278328849884831,2.531525699032697,-0.686226744867067,0.0524677975601115,0.7851725884751733,0.8432449538830478,0.8305869739881219,0,0
2007-11-30,0.1043510289265565,-0.5134280640136214,3.0,-1.1243046973169402,-0.4011727986698704,0.9941636676540953,2.111291948611047,1.303438436602595,0,1
2007-12-31,-0.0566488617269605,-0.5416349055127496,2.556931563813291,-1.2296527506927544,-0.6296563436665559,0.978345433970529,1.2667038713043857,1.202808866811593,0,0
2008-01-31,-0.6569424504224344,0.8451108100528403,3.0,-1.465972852608242,-1.247165213058451,0.8801400542181831,1.894762193790696,1.5120910111142345,0,0
2008-02-29,-0.7356070799879392,1.5929849971132173,2.9309169611102144,-1.88588365635694,-1.080563729581715,1.4683351814347825,0.7992198849671707,1.184755457388207,0,1
2008-03-31,-0.8446897772658232,1.35661195027605,3.0,-2.330184641433936,-1.297036137748671,1.8762614222698075,1.7423126437580043,1.4231798863915983,0,0
2008-04-30,-0.822838666605084,0.338404096095914,3.0,-2.199664331889548,-0.8701817515369201,2.001935163841737,0.6813089049673037,0.8804344743242486,0,0
2008-05-31,-0.9960118926323892,0.1217882205739468,3.0,-1.785078609565349,-0.8501433057690103,1.5581583725169903,0.5634388287746109,0.8810102230388708,0,0
