,sp500,copper,oil,policy_rate,dgs10,yield_curve,market_vol,stock_bond_corr
1986-11-30,1.571298686577317,-0.19616614620686768,-2.0813604289677854,-0.7134309874931393,-1.1618406605690885,-0.25372924203500163,0.9790216457982317,-0.827563795686893
1986-12-31,0.8065164002203803,-0.1583693323416929,-1.4724634893074728,-0.5970940072585986,-0.838489077880281,-0.05515794667506412,0.03132943055139671,-0.6167725443442097
1987-01-31,2.2064525081729967,-0.2029355413646983,-0.5772257850927373,-0.6170264974600368,-0.8913449475911333,-0.08840955243295917,-0.16278522685815514,-0.021101551237730835
1987-02-28,1.9274562144963996,-0.05659751588062547,0.27110647814504313,-0.5519240711632385,-0.4348683788112777,0.3530311053138063,0.34162902860548294,0.6555531181890305
1987-03-31,1.6880323767800989,0.0874886981003351,0.7049765070551804,-0.37182846357579347,0.06435242130258795,0.6625186679353477,0.49700720375559926,1.0993636849580855
1987-04-30,1.6542151239772342,0.1719764306863044,0.7132419710347218,-0.1755584631516734,0.39531631985370475,0.7452732865571656,1.1324263171912727,0.9608019501623427
1987-05-31,1.1870117359689996,0.32339979985948486,0.47572822578300233,-0.19973295333392085,0.20724275425896374,0.559376761018,1.0008709034001233,0.8070128214387949
1987-06-30,1.6123822518111584,0.48646461521000517,0.8018670833290028,-0.21708132117468215,0.47885513195725815,0.9058261457032113,-0.7357274382954231,0.8032826985973501
1987-07-31,2.7808217533101645,1.0493502208668226,1.198266013040321,-0.07429856583969374,0.6079338417290981,0.8335263858081419,-1.5367520797135708,0.5390118319598046
1987-08-31,2.456030766458004,1.3378935649885833,0.6089540199090504,0.15675061199387538,0.9389999068922954,0.8652997272381574,0.5317164531037863,0.5419421535623808
1987-09-30,2.8959733282190796,1.3458264362593748,0.5320250314633812,0.397418691389182,0.9869270306355955,0.5514220577857654,-0.9292793775605711,0.583026635005797
1987-10-31,-0.4392483678505274,1.862106679252581,0.5756365980890064,0.31292988203607564,0.6811269715223373,0.32238892057760515,3.0,2.243927083671644
1987-11-30,-1.5075668319666802,3.0,0.40954897508868027,0.09876299095468301,0.8139591304231597,0.8152201161067946,1.545699906460525,2.0995491374233253
1987-12-31,-0.5574752018184798,3.0,0.08606389479090862,0.06761315603271748,0.6988554214928097,0.7268733174999766,1.6045972382108964,2.0352324924257794
1988-01-31,-1.4393843243595854,3.0,-0.24887573111927505,0.12206740287520976,0.45472998058644065,0.3532642831001683,1.8501251189968264,1.6882543562356278
1988-02-29,-1.4098396225108019,2.185803280065651,-0.17897875989860976,0.016353937335681544,0.40197538037258235,0.4549674115436805,0.12219526773869037,1.4230018074015842
1988-03-31,-2.040597626951859,1.9926927176628,-0.3185618979544589,0.03544658625501981,0.442279396099195,0.4740919819487901,-0.31960887330389914,1.1518263278160557
1988-04-30,-1.786756517383277,1.7296207870360147,-0.14940411900857442,0.09740938626111746,0.25718259990734144,0.15723925514847026,-0.39499084606057133,1.1894072313157162
1988-05-31,-1.7937339926350344,1.9806589589943404,-0.2994543766057195,0.2187035156249465,0.2817956327477746,-0.0007876275139224301,-0.20468360717986198,1.351314900159035
1988-06-30,-1.8611410757738216,2.023580306438641,-0.4877620440094955,0.29014009428003856,0.16044284614780435,-0.2562398534779407,0.3603335801507761,1.2393794626750891
1988-07-31,-2.413912732868012,0.9605666421640388,-0.7764862966900995,0.38295112358030925,0.17252890477592134,-0.3846417037367152,0.5236596641622683,1.4339669947876774
1988-08-31,-3.0,0.7820008359418595,-0.6306547863307107,0.3777643687054994,0.07819115540861209,-0.4886773225551862,-0.3686185986374837,1.2924268199095492
1988-09-30,-2.3416144262365304,1.1868237147164602,-0.6630671529763982,0.31704503395701683,-0.38509882144286217,-0.944321194325328,-0.7925689444658902,1.4296548694978177
1988-10-31,0.37489873844481786,1.947399104985245,-0.7794226801531394,0.4567052059219288,-0.1321645711248924,-0.8544871820563621,-3.0,-0.15233917477700562
1988-11-30,0.9331097355181418,1.489305710599358,-0.6342448505735466,0.7665918642724266,0.012698072960948374,-1.1511947364994586,-1.5268032377459875,-0.013641032563059331
1988-12-31,0.47512358341171435,1.1367707800502693,-0.13605278880089747,0.853848455697097,0.1292062194764105,-1.1421535952569637,-1.6818279996653192,0.11725122565360074
1989-01-31,0.8081314645752703,1.3487051577174498,0.088345093672031,0.9145313427456571,0.3363367587104201,-0.9898810066068792,-1.976929696739282,0.025980253099106624
1989-02-28,0.12390950004440768,1.4265294655886902,0.11809709758531803,1.0635705678635314,0.5282014646802511,-0.9901547404371489,-0.2970855267799653,0.3305084159677322
1989-03-31,0.6412309798417504,1.726784253542168,0.3870260718164623,1.154946097611924,0.3278429380419388,-1.3625920338529702,-0.1602509353261554,0.7111303590497958
1989-04-30,1.0582732590821167,1.5630197534958044,0.3766728907150357,1.0195372713681385,0.05994820856317385,-1.4654869541226994,-0.8547820356178546,0.6060275664501511
1989-05-31,1.3838804478312199,0.3701721302925873,0.30597589488339205,0.8176762760054476,-0.2869248682916176,-1.5609891746234759,-0.5452823949555378,0.06812316861727269
1989-06-30,0.8881119779061081,-0.2570726806940475,0.4172136615238259,0.6452534215812843,-0.33948914181906803,-1.3604486868037522,-0.2248479255510508,0.21360553209054284
1989-07-31,1.8670569173437042,0.3868727383834555,0.5050870766432272,0.45197342121709455,-0.6037101156315493,-1.3742513602512683,-0.5006525829008275,0.00997109356470355
1989-08-31,2.332489907454357,0.9922048718716742,0.3731855512931246,0.34428739563066635,-0.45133840545029275,-1.0343053989706936,-0.006662193398552875,0.312794151295697
1989-09-30,1.8625180197133189,0.7461700176452636,0.6585484347293468,0.2295288072287058,-0.24459173119932567,-0.6237690281642195,-0.2829694311918491,0.7175367441552418
1989-10-31,1.3164636077673781,-0.42954435738133895,0.8251488714739309,0.16019858038246973,-0.3152894059836226,-0.6029144956115419,0.9766828893742727,0.8632610695013607
1989-11-30,1.6385435441848737,-1.8236648533964008,0.7908086436219689,0.03647410523795883,-0.5352033962871684,-0.6774124170331752,-0.2277576512571219,0.8159080197565501
1989-12-31,1.7104752955702889,-2.557904570916667,0.6853404528946774,-0.09197864525228172,-0.5213176157486201,-0.47543037804061067,0.1505769522517238,0.7143961204477761
1990-01-31,0.293991448418848,-2.383344046229534,0.6935942683745625,-0.15396443703131835,-0.2153112467387021,-0.026909867324424474,0.5462960224486167,0.5037653663384039
1990-02-28,0.651721519169188,-1.7275780636753804,0.6856555980931706,-0.20254870460455912,-0.3106207038900628,-0.06527998324655328,0.03935543712045654,0.23308525008948633
1990-03-31,0.7056721095900486,-1.4844326713717477,0.25050242434357495,-0.23620851981803392,-0.2203006858232353,0.08353102988102057,-0.09708572708604067,-0.032846304762068346
1990-04-30,-0.06375007310408647,-1.0257956748852861,-0.2425357062688762,-0.2077432731692351,0.11022340182253239,0.4204691850930007,0.03283098016245981,0.08812604477275328
1990-05-31,0.5532604157299902,-0.08819365669854518,-0.11321798881629991,-0.1339922152496902,0.10552489594422602,0.3120924840708171,0.0007448170619663196,0.08741173448157008
1990-06-30,0.5242355148589463,-0.010005966787926857,-0.32207473158143785,-0.032750478773579055,0.2704974094244516,0.3620430789360467,-0.016027777442099087,0.07551895615211641
1990-07-31,-0.4321561140839174,0.47861384543517915,0.08630571544697302,0.027430932004578763,0.37906197420404225,0.4046078422199867,0.2564462853435263,0.17447464661599596
1990-08-31,-1.6467822900883533,0.32678153922461844,1.9056455966871562,-0.04745221396420544,0.4178114844526115,0.5604372311868542,1.0623401403128343,-0.5614566740901061
1990-09-30,-2.0432304042374607,0.22038523761437212,2.850339390624145,-0.022427022502158334,0.3839134845942162,0.48420453287212445,0.6870724815885519,-0.8256127986455417
1990-10-31,-1.79338674172011,-0.3483919205758574,3.0,-0.05275944490053023,0.4986162682805492,0.6635379932588046,-0.41598062239707484,-3.0
1990-11-30,-1.382805853115518,-0.10768404411611883,2.4053028853330836,-0.10789012490189416,0.3548592326495467,0.5721368084017705,0.537602060233505,-3.0
1990-12-31,-1.3422702553590464,0.040690717392729406,1.3114789465815748,-0.19852598825432202,0.2292601542503075,0.5555762407944794,0.05203942186614478,-3.0
1991-01-31,-0.1932618933615339,0.059367140325798186,0.6347572368838488,-0.39876186427384774,-0.03943059361959837,0.5330067012260219,0.20791869780739958,-3.0
1991-02-28,0.4141451135486208,0.05497548224536044,-0.04349150038438948,-0.5408562173352596,-0.07991815881640839,0.6907455823472376,0.32109106307288215,-2.836302151885628
1991-03-31,0.4152760014791692,-0.639498420504179,0.13691510680402086,-0.616980615055072,-0.1310216613826106,0.7456516615486929,0.1437683678901468,-2.600265900618339
1991-04-30,0.6898974640136881,-0.6362122140473527,0.6199460065458696,-0.659932373641798,-0.32978517613718955,0.5892919044956064,0.3795661469218157,-2.538183505619607
1991-05-31,0.20926137755729524,-1.132371997454038,0.7446987003448833,-0.7235154992907786,-0.06823113480594627,0.9654302701381564,0.14087696833235785,-2.177991808638994
1991-06-30,-0.25448373599071916,-0.9706686653819959,0.7891358395617161,-0.6720641771152109,0.13393716360232108,1.0992495710824741,-0.09534081797421108,-2.159530159369232
1991-07-31,0.29686356609450587,-1.34689804593264,0.68491305446884,-0.6143966841283244,0.17179423477618325,1.0305509155475436,-0.2680051217524413,-1.9928435138136364
1991-08-31,1.5063771681731462,-1.7497835843134069,-0.7438271001282245,-0.6483183607443576,-0.2913263245717182,0.5122378731087339,-0.8217405400798404,-1.5077300062549899
1991-09-30,1.734352298582972,-1.690572305392944,-1.8009703947152989,-0.6482667687931446,-0.45085267534792156,0.32036958288686834,-0.7492837942853213,-1.343459230950036
1991-10-31,1.88527348622288,-0.9685316051514488,-1.9023742418325391,-0.6553845229280205,-0.3410795957948163,0.45031996774155214,-0.757542536754446,0.663410739691148
1991-11-30,0.8351567866310846,-0.5886872579590683,-1.396260974268826,-0.8199970296629426,-0.16192197723212554,0.8660650923082692,-0.09516678061487267,0.9537295383026869
1991-12-31,1.7862540549491954,-0.7119669269923818,-1.047004510189247,-0.9253486430049029,-0.43353421119844304,0.7301419155043811,0.183598406720091,0.6215720744955692
1992-01-31,1.128879400878926,-0.814508082999831,-0.7636846449581391,-0.799513408057816,-0.04542629233553166,1.0488767275927449,-0.7021111689868248,0.5497792302972099
1992-02-29,0.5591797824045275,-0.6678567818101337,-0.005625120067245658,-0.6309680167906747,-0.05651770291141155,0.8068140693485386,-0.4795983508027849,0.5195502226676935
1992-03-31,0.04708678847545641,-0.5360028015075777,0.0802314575211467,-0.5074733619318107,0.0921700418046196,0.8178160437258455,-0.4294121591355115,0.3802617523916003
1992-04-30,0.3628891831412445,-0.7018283216225273,0.13583844239080556,-0.5183714198255226,0.15189271234940205,0.9034966027122924,-0.0944410834946314,0.49119636525777416
1992-05-31,-0.06468813492841476,-0.3340258571034042,0.18032671657464458,-0.49828676871879424,-0.03192534458155351,0.67042060095043,-0.26419706337735893,0.5501930680890922
1992-06-30,0.26443327532743205,0.032403364364136336,0.5911773548849087,-0.5416877370637964,-0.24224719887390594,0.4763184310728341,-0.1855033487607584,0.4189278573770108
1992-07-31,0.23491204003598945,0.4774995297576334,0.27964461442243327,-0.7897637090302587,-0.4639073809299559,0.5540430624728766,0.01646193448368662,0.40815790921082895
1992-08-31,-0.31764074272117243,0.4769218868615138,0.1638689328328638,-0.7508244590759281,-0.3070661902375354,0.6845769471316812,-0.7124314575828598,0.22182376968113826
